ts_ms,t,s,tq_fl,tq_fr,tq_rl,tq_rr,cu_fl,cu_fr,cu_rl,cu_rr,rpm_fl,rpm_fr,rpm_rl,rpm_rr,vf,tf,vr,tr,gear,low,high,il,ir
1768307100287,-100,0,0,0,0,0,12,6,-4,0,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307100386,-100,0,0,0,0,0,12,6,0,2,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307100487,-100,0,0,0,0,0,12,4,0,2,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307100590,-100,0,0,0,0,0,12,6,-2,2,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307100691,-100,0,0,0,0,0,-8,-14,0,2,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307100790,-100,0,0,0,0,0,12,6,-2,2,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307100891,-100,0,0,0,0,0,12,6,0,2,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307100993,-100,0,0,0,0,0,10,6,0,0,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307101095,-100,0,0,0,0,0,14,6,0,2,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307101199,-100,0,0,0,0,0,12,4,8,-8,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307101298,-100,0,0,0,0,0,12,4,-2,0,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307101400,-100,0,0,0,0,0,12,4,-2,0,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307101500,-100,0,0,0,0,0,12,6,-2,0,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307101601,-100,0,0,0,0,0,24,34,-4,0,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307101702,-100,0,0,0,0,0,6,-6,-2,2,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307101799,-100,0,0,0,0,0,24,28,0,2,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307101900,-100,0,0,0,0,0,-6,-16,-2,2,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307102001,-100,0,0,0,0,0,24,26,-2,2,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307102104,-100,0,0,0,0,0,10,4,-2,2,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307102204,-100,0,0,0,0,0,10,20,0,0,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307102304,-100,0,0,0,0,0,12,6,-2,0,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307102408,-100,0,0,0,0,0,8,18,16,-8,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307102507,-100,0,0,0,0,0,12,6,8,0,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307102610,-100,0,0,0,0,0,22,24,0,2,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307102709,-100,0,0,0,0,0,12,4,-2,4,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307102813,-100,0,0,0,0,0,16,26,-2,2,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307102914,-100,0,0,0,0,0,12,4,8,-2,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307103012,-100,0,0,0,0,0,22,28,16,-14,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307103115,-100,0,0,0,0,0,10,6,0,2,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307103214,-100,0,0,0,0,0,12,4,0,2,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307103315,-100,0,0,0,0,0,10,4,-4,0,0,0,0,0,3829,359,3824,329,0,0,0,0,0
1768307103415,-100,0,0,0,0,0,12,6,8,-2,0,0,0,0,3829,359,3826,329,0,0,0,0,0
1768307103520,-100,0,0,0,0,0,-8,-14,-2,0,0,0,0,0,3829,359,3826,329,0,0,0,0,0
1768307103618,-100,0,0,0,0,0,-2,-14,14,-12,0,0,0,0,3829,359,3826,329,0,0,0,0,0
1768307103718,-100,0,0,0,0,0,12,4,-4,0,0,0,0,0,3829,359,3824,329,0,0,0,0,0
1768307103820,-100,0,0,0,0,0,24,28,0,2,0,0,0,0,3829,359,3824,329,0,0,0,0,0
1768307103921,-100,0,0,0,0,0,24,34,-2,2,0,0,0,0,3829,359,3824,329,0,0,0,0,0
1768307104022,-100,0,0,0,0,0,10,4,-2,2,0,0,0,0,3829,359,3824,329,0,0,0,0,0
1768307104123,-100,0,0,0,0,0,12,4,-2,2,0,0,0,0,3829,359,3824,329,0,0,0,0,0
1768307104226,-100,0,0,0,0,0,10,6,-2,2,0,0,0,0,3829,359,3824,329,0,0,0,0,0
1768307104325,-100,0,0,0,0,0,-10,-12,-2,2,0,0,0,0,3829,359,3826,329,0,0,0,0,0
1768307104426,-100,0,0,0,0,0,12,6,10,-2,0,0,0,0,3829,359,3826,329,0,0,0,0,0
1768307104528,-100,0,0,0,0,0,16,28,-2,2,0,0,0,0,3829,359,3826,329,0,0,0,0,0
1768307104629,-100,0,0,0,0,0,12,6,0,2,0,0,0,0,3829,359,3826,329,0,0,0,0,0
1768307104729,-100,0,0,0,0,0,-2,-14,-4,2,0,0,0,0,3829,359,3826,329,0,0,0,0,0
1768307104831,-100,0,0,0,0,0,12,4,-2,2,0,0,0,0,3829,359,3824,329,0,0,0,0,0
1768307104932,-100,0,0,0,0,0,12,8,-2,2,0,0,0,0,3829,359,3826,329,0,0,0,0,0
1768307105033,-100,0,0,0,0,0,-8,-16,0,2,0,0,0,0,3829,359,3824,329,0,0,0,0,0
1768307105134,-100,0,0,0,0,0,8,16,0,2,0,0,0,0,3829,359,3824,329,0,0,0,0,0
1768307105235,-100,0,0,0,0,0,12,4,-2,2,0,0,0,0,3829,359,3824,329,0,0,0,0,0
1768307105341,-100,0,0,0,0,0,16,28,0,2,0,0,0,0,3829,359,3824,329,0,0,0,0,0
