ts_ms,t,s,tq_fl,tq_fr,tq_rl,tq_rr,cu_fl,cu_fr,cu_rl,cu_rr,rpm_fl,rpm_fr,rpm_rl,rpm_rr,vf,tf,vr,tr,gear,low,high,il,ir
1767901657979,0,0,0,0,0,0,-6,-16,6,4,0,0,0,0,3788,241,3788,226,0,0,0,0,0
1767901658081,0,0,0,0,0,0,12,4,6,4,0,0,0,0,3788,241,3788,226,0,0,0,0,0
1767901658182,0,0,0,0,0,0,10,6,6,4,0,0,0,0,3788,241,3788,226,0,0,0,0,0
1767901658283,0,0,0,0,0,0,12,6,6,4,0,0,0,0,3788,241,3788,226,0,0,0,0,0
1767901658384,0,0,0,0,0,0,10,6,6,4,0,0,0,0,3788,241,3788,226,0,0,0,0,0
1767901658485,0,0,0,0,0,0,12,6,4,4,0,0,0,0,3788,241,3788,226,0,0,0,0,0
1767901658586,0,0,0,0,0,0,12,6,6,6,0,0,0,0,3788,241,3788,226,0,0,0,0,0
1767901658688,0,0,0,0,0,0,12,4,6,6,0,0,0,0,3788,241,3788,226,0,0,0,0,0
1767901658790,0,0,0,0,0,0,10,6,6,6,0,0,0,0,3788,241,3788,226,0,0,0,0,0
1767901658889,0,0,0,0,0,0,10,6,6,4,0,0,0,0,3788,241,3788,226,0,0,0,0,0
1767901658990,0,0,0,0,0,0,-6,-16,4,4,0,0,0,0,3788,241,3788,226,0,0,0,0,0
1767901659090,0,0,0,0,0,0,-6,-16,6,4,0,0,0,0,3788,243,3788,227,0,0,0,0,0
1767901659194,0,0,0,0,0,0,-6,-16,6,4,0,0,0,0,3788,243,3788,226,0,0,0,0,0
1767901659294,0,0,0,0,0,0,-6,-14,8,4,0,0,0,0,3788,243,3788,227,0,0,0,0,0
1767901659393,0,0,0,0,0,0,-6,-16,6,4,0,0,0,0,3788,243,3788,227,0,0,0,0,0
1767901659494,0,0,0,0,0,0,-6,-16,8,6,0,0,0,0,3788,243,3788,227,0,0,0,0,0
1767901659595,0,0,0,0,0,0,-8,-16,6,6,0,0,0,0,3788,243,3788,227,0,0,0,0,0
1767901659696,0,0,0,0,0,0,-6,-16,6,6,0,0,0,0,3788,243,3788,227,0,0,0,0,0
1767901659796,0,0,0,0,0,0,-8,-16,6,6,0,0,0,0,3788,243,3788,227,0,0,0,0,0
1767901659929,0,0,0,0,0,0,-8,-16,4,6,0,0,0,0,3788,243,3788,227,0,0,0,0,0
1767901659999,0,0,0,0,0,0,10,6,6,4,0,0,0,0,3788,243,3788,227,0,0,0,0,0
1767901660107,0,0,0,0,0,0,10,6,4,4,0,0,0,0,3788,243,3788,227,0,0,0,0,0
1767901660232,0,0,0,0,0,0,10,6,4,4,0,0,0,0,3788,243,3788,227,0,0,0,0,0
1767901660353,0,0,0,0,0,0,10,6,4,4,0,0,0,0,3788,243,3788,227,0,0,0,0,0
1767901660440,0,0,0,0,0,0,10,6,6,4,0,0,0,0,3788,243,3788,227,0,0,0,0,0
1767901660506,0,0,0,0,0,0,12,8,4,4,0,0,0,0,3786,243,3788,227,0,0,0,0,0
